name,title,authors,publication_info,citation,year,link,fields,type
Jason Doctor,Patient Commitment to Health (PACT-Health) in the Heart Failure Population: a focus group study of an active communication framework for patient-centered health behavior change,"D Meeker, J Goldberg, KK Kim, D Peneva, HDO Campos, R Maclean, ...","Journal of Medical Internet Research 21 (8), e12483, 2019",19,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:kuK5TVdYjLIC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,A multifaceted intervention improves prescribing for acute respiratory infection for adults and children in emergency department and urgent care settings,"K Yadav, D Meeker, RD Mistry, JN Doctor, KE Fleming‐Dutra, ...","Academic Emergency Medicine 26 (7), 719-731, 2019",65,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:vbGhcppDl1QC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,Behavioral economics interventions to improve outpatient antibiotic prescribing for acute respiratory infections: a cost-effectiveness analysis,"CL Gong, KM Zangwill, JW Hay, D Meeker, JN Doctor","Journal of general internal medicine 34, 846-854, 2019",20,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:evX43VCCuoAC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,The value of progression-free survival in metastatic breast cancer: results from a survey of patients and providers,"JP MacEwan, J Doctor, K Mulligan, SG May, K Batt, C Zacker, ...","MDM Policy & Practice 4 (1), 2381468319855386, 2019",12,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:EYYDruWGBe4C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,International stakeholder community of pain experts and leaders call for an urgent action on forced opioid tapering,"BD Darnall, D Juurlink, RD Kerns, S Mackey, B Van Dorsten, ...","Pain Medicine 20 (3), 429-433, 2019",129,2019,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:4MWp96NkSFoC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,Measuring Sarcopenia Severity in Older Adults and the Value of Effective Interventions,"JP MacEwan, TM Gill, K Johnson, J Doctor, J Sullivan, J Shim, ...","The journal of nutrition, health & aging 22, 1253-1258, 2018",6,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:9Nmd_mFXekcC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,1633. A Multifaceted Intervention to Improve Prescribing for Acute Respiratory Infection in Adults and Children in Emergency Department and Urgent Care Settings (MITIGATE Trial),"K Yadav, D Meeker, R Mistry, J Doctor, K Fleming-Dutra, R Fleischman, ...","Open Forum Infectious Diseases 5 (Suppl 1), S43, 2018",,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:0KyAp5RtaNEC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Scholar articles']",Journal
Jason Doctor,1887. Primary Care Physicians’ Attitudes and Perceptions Toward Antibiotic Resistance and Outpatient Antibiotic Stewardship: A Qualitative Study,"RM Zetts, A Stoesz, AM Garcia, J Doctor, JS Gerber, JA Linder, DY Hyun","Open Forum Infectious Diseases 5 (suppl_1), S540-S540, 2018",,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:yB1At4FlUx8C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Scholar articles']",Journal
Jason Doctor,Opioid prescribing decreases after learning of a patient’s fatal overdose,"JN Doctor, A Nguyen, R Lev, J Lucas, T Knight, H Zhao, M Menchine","Science 361 (6402), 588-590, 2018",93,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:z_wVstp3MssC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,"Effects of treatment, choice, and preference on health-related quality-of-life outcomes in patients with posttraumatic stress disorder (PTSD)","QA Le, JN Doctor, LA Zoellner, NC Feeny","Quality of Life Research 27, 1555-1562, 2018",19,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:7T2F9Uy0os0C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,Perfectly secure and efficient two-party electronic-health-record linkage,"F Chen, X Jiang, S Wang, LM Schilling, D Meeker, T Ong, ME Matheny, ...","IEEE internet computing 22 (2), 32-41, 2018",24,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:_Ybze24A_UAC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,P026 DEVELOPMENT OF A PREFERENCE-WEIGHTED SYMPTOM SCALE FOR INFLAMMATORY BOWEL DISEASE,"WK van Deen, A Obremskey, V Polavarapu, G Moore, ...","Gastroenterology 154 (1), S14, 2018",,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:WZBGuue-350C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Scholar articles']",Journal
Jason Doctor,MITIGATE antimicrobial stewardship toolkit,"L May, K Yadav, SD Gaona, R Mistry, A Stahmer, D Meeker, J Doctor, ...",,3,2018,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:VLnqNzywnoUC,"['Authors', 'Publication date', 'Description', 'Total citations', 'Scholar articles']",Other
Jason Doctor,Effects of behavioral interventions on inappropriate antibiotic prescribing in primary care 12 months after stopping interventions,"JA Linder, D Meeker, CR Fox, MW Friedberg, SD Persell, NJ Goldstein, ...","Jama 318 (14), 1391-1392, 2017",128,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:eq2jaN3J8jMC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,Limitations of traditional health technology assessment methods and implications for the evaluation of novel therapies,"J Doctor, JP MacEwan","Current Medical Research and Opinion 33 (9), 1635-1642, 2017",4,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:9vf0nzSNQJEC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,Developing bayesian networks from a dependency‐layered ontology: A proof‐of‐concept in radiation oncology,"AM Kalet, JN Doctor, JH Gennari, MH Phillips","Medical Physics 44 (8), 4350-4359, 2017",22,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:eMMeJKvmdy0C,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,Applications of behavioral economics to clinical quality improvement,"D Meeker, JN Doctor","Behavioral economics and healthy behaviors, 175-192, 2017",6,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:tkaPQYYpVKoC,"['Authors', 'Publication date', 'Book', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Book
Jason Doctor,Limitations of Traditional Health Technology Assessment Methods and Implications for the Evaluation of Innovative Therapies,"JN Doctor, JP MacEwan","Available at SSRN 2968644, 2017",,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:Y5dfb0dijaUC,"['Authors', 'Publication date', 'Journal', 'Description', 'Scholar articles']",Journal
Jason Doctor,TRENDS IN PRESCRIPTION OPIOID MEDICATIONS: EMPIRICAL ANALYSIS OF MILLIGRAM MORPHINE EQUIVALENT PER DAY,"A Nguyen, J Doctor","VALUE IN HEALTH 20 (5), A14-A14, 2017",,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:t7zJ5fGR-2UC,"['Authors', 'Publication date', 'Conference', 'Volume', 'Issue', 'Pages', 'Publisher', 'Scholar articles']",Book
Jason Doctor,THE USE OF BEHAVIORAL ECONOMICS AND SOCIAL PSYCHOLOGY TO IMPROVE TREATMENT OF ACUTE RESPIRATORY INFECTIONS (BEARI): A COST-EFFECTIVENESS ANALYSIS,"CL Gong, KM Zangwill, JW Hay, D Meeker, J Doctor","VALUE IN HEALTH 20 (5), A204-A204, 2017",,2017,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:SdhP9T11ey4C,"['Authors', 'Publication date', 'Conference', 'Volume', 'Issue', 'Pages', 'Publisher', 'Scholar articles']",Book
Jason Doctor,Durability of benefits of behavioral interventions on inappropriate antibiotic prescribing in primary care: follow-up from a cluster randomized clinical trial,"J Linder, D Meeker, C Fox, M Friedberg, S Persell, N Goldstein, T Knight, ...","Open Forum Infectious Diseases 3 (suppl_1), 75, 2016",3,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:1qzjygNMrQYC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,Behavioral interventions to reduce inappropriate antibiotic prescribing: a randomized pilot trial,"SD Persell, JN Doctor, MW Friedberg, D Meeker, E Friesema, A Cooper, ...","BMC Infectious Diseases 16 (1), 1-9, 2016",76,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:eflP2zaiRacC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,QLIF-05. PATIENT PREFERENCES FOR GLIOBLASTOMA MULTIFORME: A DISCRETE CHOICE EXPERIMENT,"J MacEwan, J Doctor, S May, P Bonnet, N Hou, M Tebeka, D Lakdawalla","Neuro-Oncology 18 (suppl_6), vi157-vi157, 2016",,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:J-pR_7NvFogC,"['Authors', 'Publication date', 'Source', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Scholar articles']",Journal
Jason Doctor,Rethinking the value of survival: clinical trials should measure patient preferences for survival on entry to trials,"JN Doctor, MD Huesch, D Meeker","Journal of Clinical Epidemiology 77, 137-138, 2016",3,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:LPZeul_q3PIC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,Comparison of health utilities in persons with hemophilia B,"J Wu, M Lou, F Gwadry-Sridhar, J Wasserman, B Riske, J Baker, J Hord, ...","HAEMOPHILIA 22, 118-118, 2016",,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:BrmTIyaxlBUC,"['Authors', 'Publication date', 'Conference', 'Volume', 'Pages', 'Publisher', 'Description', 'Scholar articles']",Book
Jason Doctor,"Using Social Media, Online Social Networks and Internet Search As Platforms for Public Health Interventions","M Huesch, A Galstyan, J Doctor, M Ong","2016 Annual Research Meeting, 2016",,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:q3CdL3IzO_QC,"['Authors', 'Publication date', 'Journal', 'Publisher', 'Scholar articles']",Journal
Jason Doctor,Cognitive reflection and antibiotic prescribing for acute respiratory infections,"DB Pineros, JN Doctor, MW Friedberg, D Meeker, JA Linder","Family practice 33 (3), 309-311, 2016",13,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:VOx2b1Wkg3QC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,"Using social media, online social networks, and internet search as platforms for public health interventions: a pilot study","MD Huesch, A Galstyan, MK Ong, JN Doctor","Health services research 51, 1273-1290, 2016",58,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:fQNAKQ3IYiAC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Pages', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,Gray Matter: How to Not Prescribe Antibiotics. http://www. nytimes. com/2016/03/27/opinion/sunday/how-to-stop-overprescribing-antibiotics. html,"CR Fox, JA Linder, JN Doctor","New York Times, 2016",1,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:ZuybSZzF8UAC,"['Authors', 'Publication date', 'Journal', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,Effect of behavioral interventions on inappropriate antibiotic prescribing among primary care practices: a randomized clinical trial,"D Meeker, JA Linder, CR Fox, MW Friedberg, SD Persell, NJ Goldstein, ...","Jama 315 (6), 562-570, 2016",853,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:8AbLer7MMksC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,"Encouraging integrative, non-opioid approaches to pain: a policy agenda","J Doctor, P Cowan, D Meeker, P Bruckenthal, J Broderick","Health Affairs Forefront, 2016",3,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:gKiMpY-AVTkC,"['Authors', 'Publication date', 'Journal', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,Prescriber preferences for behavioural economics interventions to improve treatment of acute respiratory infections: a discrete choice experiment,"CL Gong, JW Hay, D Meeker, JN Doctor","BMJ open 6 (9), 2016",15,2016,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:mvPsJ3kp5DgC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,Use of insurance against a small loss as an incentive strategy,"D Meeker, C Thompson, G Strylewicz, TK Knight, JN Doctor","Decision Analysis 12 (3), 122-129, 2015",6,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:Tiz5es2fbqcC,"['Authors', 'Publication date', 'Journal', 'Volume', 'Issue', 'Pages', 'Publisher', 'Description', 'Total citations', 'Scholar articles']",Journal
Jason Doctor,Outreach Using Social Media Campaigns: Micro-Education for $1 per Patient,"M Huesch, J Doctor, A Galstyan","2015 Annual Research Meeting, 2015",,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:WJVC3Jt7v1AC,"['Authors', 'Publication date', 'Journal', 'Publisher', 'Scholar articles']",Journal
Jason Doctor,Clinicians’ justifications for antibiotic prescribing: A new type of quality measure,"M Friedberg, S Hirshman, J Doctor, D Meeker, J Linder","2015 Annual Research Meeting, 2015",1,2015,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=ff_Cij0AAAAJ&pagesize=100&sortby=pubdate&citation_for_view=ff_Cij0AAAAJ:xtoqd-5pKcoC,"['Authors', 'Publication date', 'Journal', 'Publisher', 'Total citations', 'Scholar articles']",Journal
