name,title,year,citation,link,publisher,type
Wändi Bruine de Bruin,How People Think about Cancer: A Mental Models Approach,2019,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:6pF0wJmtdfAC,Routledge,Part of Book
Wändi Bruine de Bruin,How Do Women Interpret the NHS Information Leaflet about Cervical Cancer Screening?,2019,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:tFzHCjejgA0C,"Sage Publications, Inc.",Other
Wändi Bruine de Bruin,Age differences in financial decision making: T he benefits of more experience and less negative emotions,2019,125,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:xa5BkEQK8BgC,,Journal
Wändi Bruine de Bruin,Author note,2019,1,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:e0LTWoPxLYMC,,Other
Wändi Bruine de Bruin,Age differences in moral judgment: Older adults are more deontological than younger adults,2019,88,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:oynPyU19kbsC,,Journal
Wändi Bruine de Bruin,Pension Freedom Day in the United Kingdom: Early evaluation of consumer response,2019,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:HqhvjgTjE9cC,,Journal
Wändi Bruine de Bruin,"Reflections on an interdisciplinary collaboration to inform public understanding of climate change, mitigation, and impacts",2019,59,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:VjBpw8Hezy4C,National Academy of Sciences,Journal
Wändi Bruine de Bruin,Social support network size and gender composition across the adult life span,2018,6,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:J4E9jCG1tHUC,Oxford University Press,Journal
Wändi Bruine de Bruin,"Measuring subjective probabilities: The effect of response mode on the use of focal responses, validity, and respondents’ evaluations",2018,42,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:4oJvMfeQlr8C,,Journal
Wändi Bruine de Bruin,Barriers to managing private wells and septic systems in underserved communities: Mental models of homeowner decision making,2018,33,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:_9Xh93LWpsYC,National Environmental Health Association,Journal
Wändi Bruine de Bruin,Age differences in emotional responses to monetary losses and gains.,2018,22,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:zdX0sdgBH_kC,American Psychological Association,Journal
Wändi Bruine de Bruin,Towards demand-side solutions for mitigating climate change,2018,737,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:eAUscmXIlQ8C,Nature Publishing Group UK,Journal
Wändi Bruine de Bruin,Designing graphs that promote both risk understanding and behavior change,2018,38,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:MGPUR4WVBMEC,,Journal
Wändi Bruine de Bruin,Consumers’ perceptions of energy use and energy savings: A literature review,2018,73,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:8p8iYwVyaVcC,IOP Publishing,Journal
Wändi Bruine de Bruin,Asking about social circles improves election predictions,2018,44,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:iKswqCX-FLkC,Nature Publishing Group UK,Journal
Wändi Bruine de Bruin,"Incontinence affects more than 200m people worldwide, so why isn't more being done to find a cure?",2018,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:6Zm5LS9gQ5UC,,Other
Wändi Bruine de Bruin,Changing household energy usage: the downsides of incentives and how to overcome them,2018,17,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:It0W0vAlS5QC,IEEE,Journal
Wändi Bruine de Bruin,Developing health risk communications: Four lessons learned,2018,4,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:cF7EPgIk0B4C,Springer International Publishing,Journal
Wändi Bruine de Bruin,Effects of anti-versus pro-vaccine narratives on responses by recipients varying in numeracy: A cross-sectional survey-based experiment,2017,23,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:htyGaKyDgHMC,Sage Publications,Journal
Wändi Bruine de Bruin,Robustness of decision‐making competence: Evidence from two measures and an 11‐year longitudinal study,2018,83,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:B2rIPIGFPLEC,,Journal
Wändi Bruine de Bruin,Public perceptions of how long air pollution and carbon dioxide remain in the atmosphere,2018,32,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:hKjooKYXoHIC,,Journal
Wändi Bruine de Bruin,Video intervention to increase perceived self-efficacy for condom use in a randomized controlled trial of female adolescents,2018,42,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:CCeGMaHljPEC,Elsevier,Journal
Wändi Bruine de Bruin,Aging and Competence in Decision Making,2017,3,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:BPS1z4jHU5cC,Oxford University Press,Journal
Wändi Bruine de Bruin,"Perceptions of electricity-use communications: effects of information, format, and individual differences",2017,20,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:vDijr-p_gm4C,Routledge,Journal
Wändi Bruine de Bruin,Communicating science effectively: A research agenda,2017,533,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:2Q0AJrNhS-QC,National Academies Press,Book
Wändi Bruine de Bruin,AGING AND FINANCIAL DECISION MAKING: OLDER AND WISER,2017,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:DGzKIA18-3YC,Oxford University Press,Journal
Wändi Bruine de Bruin,"Measuring expectations of inflation: Effects of survey mode, wording, and opportunities to revise",2017,37,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:K4-iKlO5MD4C,North-Holland,Journal
Wändi Bruine de Bruin,Informing public perceptions about climate change: A ‘mental models’ approach,2017,23,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:WIXB4To3Tx4C,Springer Netherlands,Journal
Wändi Bruine de Bruin,Eliciting probabilistic expectations: Collaborations between psychologists and economists,2017,18,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:3BvdIg-l-ZAC,National Academy of Sciences,Journal
Wändi Bruine de Bruin,Eliciting stock market expectations: The effects of question wording on survey experience and response validity,2018,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:M0j1y4EgrScC,Routledge,Journal
Wändi Bruine de Bruin,Designing graphs to communicate risks: Understanding how the choice of graphical format influences decision making,2017,29,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:ojlX30-wUrgC,,Journal
Wändi Bruine de Bruin,Understanding the formation of consumers' stock market expectations,2017,5,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:cB__R-XWw9UC,"Wiley Periodicals, Inc.",Journal
Wändi Bruine de Bruin,Unraveling the aging skein: Disentangling sensory and cognitive predictors of age‐related differences in decision making,2017,27,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:epqYDVWIO7EC,,Journal
Wändi Bruine de Bruin,"Climate change concerns, weather expectations, and willingness to adapt",2016,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:Nnq8S6OXqDYC,,Journal
Wändi Bruine de Bruin,Perceptions of wind energy projects in two coastal Massachusetts communities,2017,6,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:u0Mu_IsstPMC,Elsevier,Journal
Wändi Bruine de Bruin,What were they thinking? Reducing sunk-cost bias in a life-span sample.,2016,31,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:kO05sadLmrgC,American Psychological Association,Journal
Wändi Bruine de Bruin,"Late‐life depression, suicidal ideation, and attempted suicide: The role of individual differences in maximizing, regret, and negative decision outcomes",2016,66,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:_Re3VWB3Y0AC,,Journal
Wändi Bruine de Bruin,Individual-level factors predicting consumer financial behavior at a time of high pressure,2016,48,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:ShjGdcaqzI0C,Pergamon,Journal
Wändi Bruine de Bruin,Individual differences in decision-making competence in different age groups,2016,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:XtJa11BXPS4C,Psychology Press,Part of Book
Wändi Bruine de Bruin,Hour glass half full or half empty? Future time perspective and preoccupation with negative events across the life span.,2016,101,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:cSdaV2aYdYsC,American Psychological Association,Journal
Wändi Bruine de Bruin,Promoting protection against a threat that evokes positive affect: The case of heat waves in the United Kingdom.,2016,38,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:wGzT3bKASkAC,American Psychological Association,Journal
Wändi Bruine de Bruin,Public priorities and expectations of climate change impacts in the United Kingdom,2019,17,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:GiYFt9mpioMC,Routledge,Journal
Wändi Bruine de Bruin,Predictors of Decision Making Across the Adult Life-Span: An Individual-Differences Study,2016,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:_mQi-xiA4oYC,,Other
Wändi Bruine de Bruin,Decision-making competence and attempted suicide,2015,66,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:tzM49s52ZIMC,"Physicians Postgraduate Press, Inc.",Journal
Wändi Bruine de Bruin,Heat protection behaviour in the UK: results of an online survey after the 2013 heatwave,2015,71,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:ipzZ9siozwsC,BioMed Central,Journal
Wändi Bruine de Bruin,Communicating uncertainty in seasonal and interannual climate forecasts in Europe,2015,83,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:uc_IGeMz5qoC,The Royal Society Publishing,Journal
Wändi Bruine de Bruin,Ageing and Economic Decision‐Making,2017,23,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:WMtz-WDmgKQC,"John Wiley & Sons, Ltd",Journal
Wändi Bruine de Bruin,Do Consumers know how much Electricity is used by their Appliances?,2015,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:QKtdBID3u5MC,International Association for Energy Economics,Other
Wändi Bruine de Bruin,Behavioral decision research intervention reduces risky sexual behavior,2015,18,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:0KyAp5RtaNEC,Bentham Science Publishers,Journal
Wändi Bruine de Bruin,PREFERENCES FOR POSITIVE AND NEGATIVE MONETARY AND HEDONIC SEQUENCES ACROSS THE LIFE SPAN,2015,,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:eFf2swCANGcC,OXFORD UNIV PRESS INC,Journal
Wändi Bruine de Bruin,Variations in decision-making profiles by age and gender: A cluster-analytic approach,2015,136,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:2KloaMYe4IUC,Pergamon,Journal
Wändi Bruine de Bruin,Editorial (Thematic Issue: Improving Risk Communication About Sexually Transmitted Infections: Introduction to the Thematic Issue),2015,2,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:yB1At4FlUx8C,Bentham Science Publishers,Journal
Wändi Bruine de Bruin,Developing communications about CCS: three lessons learned,2015,18,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:SdhP9T11ey4C,Routledge,Journal
Wändi Bruine de Bruin,Health product risk communication: is the message getting through?,2015,14,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:sJK75vZXtG0C,Council of Canadian Academies,Other
Wändi Bruine de Bruin,New perspectives for motivating better decisions in older adults,2015,84,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:fEOibwPWpKIC,Frontiers Media SA,Journal
Wändi Bruine de Bruin,Advertising energy saving programs: The potential environmental cost of emphasizing monetary savings.,2015,186,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:_B80troHkn4C,American Psychological Association,Journal
Wändi Bruine de Bruin,Inflation expectations and behavior: Do survey respondents act on their beliefs?,2015,293,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JjiiTkcAAAAJ&cstart=100&pagesize=100&sortby=pubdate&citation_for_view=JjiiTkcAAAAJ:bnK-pcrLprsC,,Journal
